,Area/Area_cr,SubsonicOnly,Subsonic/Supersonic,Supersonic/Subsonic,SupersonicOnly
914,2.944669091607919,0.20134502381367053,8.270744945855322,0.20134502381367053,8.270744945855322
915,2.945951548865511,0.20125293147359735,8.274667561708547,0.20125293147359735,8.274667561708547
916,2.947219381842217,0.201161974224948,8.27854529299494,0.201161974224948,8.27854529299494
917,2.948472570937513,0.20107215043134133,8.282378085274031,0.20107215043134133,8.282378085274031
918,2.949711096777269,0.20098345847723337,8.28616588473047,0.20098345847723337,8.28616588473047
919,2.950934940214045,0.2008958967678727,8.289908638174987,0.2008958967678727,8.289908638174987
920,2.95214408232739,0.20080946372925512,8.293606293045347,0.20080946372925512,8.293606293045347
921,2.953338504424133,0.20072415780808017,8.297258797407299,0.20072415780808017,8.297258797407299
922,2.954518188038673,0.20063997747170717,8.300866099955506,0.20063997747170717,8.300866099955506
923,2.955683114933263,0.20055692120811233,8.30442815001446,0.20055692120811233,8.30442815001446
924,2.9568332670982933,0.20047498752584647,8.307944897539395,0.20047498752584647,8.307944897539395
925,2.95796862675257,0.20039417495399314,8.311416293117189,0.20039417495399314,8.311416293117189
926,2.959089176343589,0.20031448204212726,8.31484228796724,0.20031448204212726,8.31484228796724
927,2.9601948985478077,0.2002359073602747,8.31822283394235,0.2002359073602747,8.31822283394235
928,2.9612857762709126,0.20015844949887168,8.321557883529582,0.20015844949887168,8.321557883529582
929,2.9623617926480836,0.2000821070687258,8.324847389851108,0.2000821070687258,8.324847389851108
930,2.9634229310442564,0.2000068787009766,8.328091306665065,0.2000068787009766,8.328091306665065
931,2.9644691750543766,0.1999327630470574,8.331289588366365,0.1999327630470574,8.331289588366365
932,2.965500508503656,0.19985975877865716,8.334442189987525,0.19985975877865716,8.334442189987525
933,2.966516915447821,0.19978786458768358,8.33754906719946,0.19978786458768358,8.33754906719946
934,2.967518380173361,0.19971707918622605,8.34061017631229,0.19971707918622605,8.34061017631229
935,2.9685048871977675,0.1996474013065196,8.343625474276113,0.1996474013065196,8.343625474276113
936,2.9694764212697784,0.19957882970090915,8.346594918681781,0.19957882970090915,8.346594918681781
937,2.9704329673696104,0.19951136314181475,8.349518467761657,0.19951136314181475,8.349518467761657
